dataid,localhour,air1,	air2,	air3,	airwindowunit1,	aquarium1,	bathroom1,	bathroom2,	bedroom1,	bedroom2,	bedroom3,	bedroom4,	bedroom5,	car1,	clotheswasher1,	clotheswasher_dryg1,	diningroom1,	diningroom2,	dishwasher1,	disposal1,	drye1,	dryg1,	freezer1,	furnace1,	furnace2,	garage1,	garage2,	gen,	grid,	heater1,	housefan1,	icemaker1,	jacuzzi1,	kitchen1,	kitchen2,	kitchenapp1,	kitchenapp2,	lights_plugs1,	lights_plugs2,	lights_plugs3,	lights_plugs4,	lights_plugs5,	lights_plugs6,	livingroom1,	livingroom2,	microwave1,	office1,	outsidelights_plugs1,	outsidelights_plugs2,	oven1,	oven2,	pool1,	pool2,	poollight1,	poolpump1,	pump1,	range1,	refrigerator1,	refrigerator2,	security1,	shed1,	sprinkler1,	use,	utilityroom1,	venthood1,	waterheater1,	waterheater2,	winecooler1,water_meter_value,  gas_meter_value
2015-01-02 17:00:00-06,7062,0.01500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.31903333333333333333,0,0,0,0,0,0,0.00598333333333333333,0,0,0,0,0,0,0,0.00215000000000000000,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03850000000000000000,0,0,0,0,0.31903333333333333333,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00045000000000000000,0,0,0,0.28805000000000000000,0,0,0,0,0.56826666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04120000000000000000,0,0.00500000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.04238333333333333333,0,0,0,0,0.56826666666666666667,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00900000000000000000,0,0,0,0,0.39781666666666666667,0,0,0,0,0,0,0.01153333333333333333,0,0,0,0,0,0,0,0.22156666666666666667,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.04866666666666666667,0,0,0,0,0.39781666666666666667,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000050000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00503333333333333333,0,0,0,0,0.23795000000000000000,0,0,0,0,0,0,0.000050000000000000000000,0,0,0,0,0,0,0,0,0,0.08618333333333333333,0,0,0,0.00053333333333333333,0,0,0,0,0,0,0,0.04795000000000000000,0,0,0,0,0.23795000000000000000,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.89623333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00295000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.08150000000000000000,0,0,0,0,0.89623333333333333333,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,8733,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00023333333333333333,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.82768333333333333333,0,0,0,0,0,0,0.00701666666666666667,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00438333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.05785000000000000000,0,0,0,0,0.82768333333333333333,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.29441666666666666667,0,0,0,0,0,0,0.15296666666666666667,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00083333333333333333,0,0,0,0,0.29441666666666666667,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00480000000000000000,0,0,0,0.76146666666666666667,0.00038333333333333333,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,1.2230666666666667,0,0,0,0,0,0,0.00426666666666666667,0.01950000000000000000,0,0,0,0,0,0,0,0,0.03090000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.18146666666666666667,0,0,0,0,1.2230666666666667,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00798333333333333333,0,0,0,0,0.19403333333333333333,0,0,0,0,0,0,0.01323333333333333333,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00175000000000000000,0,0,0,0,0,0,0,0.04526666666666666667,0,0,0,0,0.19403333333333333333,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.30416666666666666667,0,0,0,0,0,0,0.00500000000000000000,0.00153333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.30416666666666666667,0,0,0,0,0,0,0
2015-01-02 17:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0.41401666666666666667,-0.22253333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.01665000000000000000,0,0,0,0,0.19151666666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370000000000000000,0,0,0.00000000000000000000,0,0,0,0,0.00833333333333333333,0,0,0,0,0.45970000000000000000,0,0,0,0,0,0,0.07745000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.18108333333333333333,0,0,0,0,0.45970000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,1450,0.00011666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.79523333333333333333,0,0,0,0,0,0,0,0.00713333333333333333,0,0,0,0,0,0,0.23476666666666666667,0,0.06635000000000000000,0,0,0,0.01401666666666666667,0,0,0,0,0,0,0,0.03853333333333333333,0,0,0,0,0.79523333333333333333,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41593333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00803333333333333333,0,0,0,0,1.4737000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00910000000000000000,0,0,0,0,0,0,0,0.03875000000000000000,0,0,0,0,1.4737000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.42463333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03746666666666666667,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.02990000000000000000,0,0,0,0,0.42463333333333333333,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00090000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.06990000000000000000,0,0,0,0.03070000000000000000,0.60495000000000000000,0,0,0,0,0,0,0.01425000000000000000,0.00800000000000000000,0,0,0,0,0,0,0,0,0.05433333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63551666666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13058333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00400000000000000000,0,0,0,0,0.63138333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.06530000000000000000,0,0.00503333333333333333,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.63138333333333333333,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02726666666666666667,0,0,0,0,0.51500000000000000000,0,0,0,0,0,0,0.00613333333333333333,0,0,0,0,0,0,0,0.09071666666666666667,0,0.00543333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.11418333333333333333,0,0,0,0,0.51500000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.20401666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04225000000000000000,0,0.00548333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04850000000000000000,0,0,0,0,0.20401666666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00025000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.05808333333333333333,0,0,0,0,0.34991666666666666667,0,0,0,0,0,0,0.00300000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.11778333333333333333,0,0,0,0,0.34991666666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,4495,0.00013333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00285000000000000000,0,0.00000000000000000000,0,0,0,0,0.29195000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.07675000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.06628333333333333333,0,0,0,0,0.29195000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.13073333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00506666666666666667,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.02526666666666666667,0,0,0,0,0.13073333333333333333,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,5938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.18176666666666666667,0,0,0,0,0.49943333333333333333,0,0,0,0,0,0,0,0.01083333333333333333,0,0,0,0,0,0,0.03375000000000000000,0,0.00818333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.07275000000000000000,0,0,0,0,0.49943333333333333333,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00245000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.33365000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.01923333333333333333,0,0,0,0,0,0,0,0,0.03865000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.07048333333333333333,0,0,0,0,0.33365000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.20410000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.03271666666666666667,0,0,0,0,0.20410000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,7062,0.01500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.30693333333333333333,0,0,0,0,0,0,0.00598333333333333333,0,0,0,0,0,0,0,0.00235000000000000000,0,0.00501666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03908333333333333333,0,0,0,0,0.30693333333333333333,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.21076666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04031666666666666667,0,0.00500000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.04103333333333333333,0,0,0,0,0.21076666666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.07965000000000000000,0,0,0,0,0.45225000000000000000,0,0,0,0,0,0,0.00971666666666666667,0,0,0,0,0,0,0,0.20805000000000000000,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.04801666666666666667,0,0,0,0,0.45225000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.13541666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.06176666666666666667,0,0,0,0,0.13541666666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00016666666666666667,0.00000000000000000000,0,0.00000000000000000000,0,0.04163333333333333333,0,0,0,0,1.0417666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00060000000000000000,0,0,0,0,0,0,0,0,0.00030000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,1.0417666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,8733,0.00020000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00028333333333333333,0,0.00000000000000000000,0,0.00020000000000000000,0,0,0,0,1.0182000000000000,0,0,0,0,0,0,0.00710000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.17106666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.09730000000000000000,0,0,0,0,1.0182000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.53350000000000000000,0,0,0,0,0,0,0.15630000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.10831666666666666667,0,0,0,0,0.53350000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.52201666666666666667,0,0,0,0,0,0,0.00335000000000000000,0.01800000000000000000,0,0,0,0,0,0,0,0,0.03006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.12193333333333333333,0,0,0,0,0.52201666666666666667,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00735000000000000000,0,0,0,0,0.38955000000000000000,0,0,0,0,0,0,0.01288333333333333333,0,0,0,0,0,0,0,0,0,0.02806666666666666667,0,0,0,0.00106666666666666667,0,0,0,0,0,0,0,0.08833333333333333333,0,0,0,0,0.38955000000000000000,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.60643333333333333333,0,0,0,0,0,0,0.01108333333333333333,0.00400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07108333333333333333,0,0,0,0,0.60643333333333333333,0,0,0,0,0,0,0
2015-01-02 18:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.000100000000000000000000,0.00000000000000000000,0,0,0,0.04105000000000000000,0,0,0,0.06211666666666666667,0.20886666666666666667,0,0,0,0,0,0,0.00015000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.03805000000000000000,0,0,0,0,0.27326666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405000000000000000,0,0,0.00000000000000000000,0,0,0,0,0.00891666666666666667,0,0,0,0,0.60991666666666666667,0,0,0,0,0,0,0.05056666666666666667,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04136666666666666667,0,0,0,0,0.60991666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,1450,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01305000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00760000000000000000,0,0,0,0,1.2244166666666667,0,0,0,0,0,0,0,0.00713333333333333333,0,0,0,0,0,0,0.23568333333333333333,0,0.03820000000000000000,0,0,0,0.01391666666666666667,0,0,0,0,0,0,0,0.40583333333333333333,0,0,0,0,1.2244166666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22720000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00855000000000000000,0,0,0,0,0.82008333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00820000000000000000,0,0,0,0,0,0,0,0.04130000000000000000,0,0,0,0,0.82008333333333333333,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.23666666666666666667,0,0,0,0,0.79038333333333333333,0,0,0,0,0,0,0.02846666666666666667,0,0,0,0,0,0,0,0.06963333333333333333,0,0.06131666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04281666666666666667,0,0,0,0,0.79038333333333333333,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00180000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.04583333333333333333,0,0,0,0.00000000000000000000,0.88695000000000000000,0,0,0,0,0,0,0.01381666666666666667,0.00785000000000000000,0,0,0,0,0,0,0,0,0.01301666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88695000000000000000,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14300000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00400000000000000000,0,0,0,0,0.56326666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.06393333333333333333,0,0.00541666666666666667,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.56326666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.37531666666666666667,0,0,0,0,1.9180166666666667,0,0,0,0,0,0,0.00693333333333333333,0,0,0,0,0,0,0,0.70965000000000000000,0,0.00606666666666666667,0,0,0,0.00026666666666666667,0,0,0,0,0,0,0,0.14475000000000000000,0,0,0,0,1.9180166666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01476666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.45376666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.25416666666666666667,0,0.00541666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.05008333333333333333,0,0,0,0,0.45376666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00075000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.03466666666666666667,0,0,0,0,0.36231666666666666667,0,0,0,0,0,0,0.00300000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.05858333333333333333,0,0,0,0,0.36231666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,4495,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00300000000000000000,0,0.00000000000000000000,0,0,0,0,0.14455000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.14455000000000000000,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0.22365000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00575000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.11880000000000000000,0,0,0,0,0.22365000000000000000,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,5938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00501666666666666667,0,0,0,0,0.36915000000000000000,0,0,0,0,0,0,0,0.01165000000000000000,0,0,0,0,0,0,0.08531666666666666667,0,0.00700000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04461666666666666667,0,0,0,0,0.36915000000000000000,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00195000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.07521666666666666667,0,0.00000000000000000000,0,0,0,0,0.57695000000000000000,0,0,0,0,0,0,0.00106666666666666667,0.03950000000000000000,0,0,0,0,0,0,0,0,0.03590000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.13735000000000000000,0,0,0,0,0.57695000000000000000,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00825000000000000000,0,0,0,0,0.44245000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.15146666666666666667,0,0,0,0.00791666666666666667,0,0,0,0,0,0,0,0.03673333333333333333,0,0,0,0,0.44245000000000000000,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,7062,0.01480000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00713333333333333333,0,0,0,0,0.72206666666666666667,0,0,0,0,0,0,0.00581666666666666667,0,0,0,0,0,0,0,0.19925000000000000000,0,0.00506666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03965000000000000000,0,0,0,0,0.72206666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00701666666666666667,0,0,0,0,0.22211666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04946666666666666667,0,0.00501666666666666667,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.04091666666666666667,0,0,0,0,0.22211666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00900000000000000000,0,0,0,0,0.39456666666666666667,0,0,0,0,0,0,0.00628333333333333333,0,0,0,0,0,0,0,0.16328333333333333333,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.10800000000000000000,0,0,0,0,0.39456666666666666667,0,0,0,0,0,0,0
2015-01-02 19:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.13325000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.05953333333333333333,0,0,0,0,0.13325000000000000000,0,0,0,0,0,0,0
